date,coast,species_code,species_name,obs_freq,ind_count,windspeed
2024-08-02,East,gadwal1,Gadwall,0,0,15.0
2024-08-02,East,eurwig,Eurasian Wigeon,0,0,15.0
2024-08-02,East,norpin,Northern Pintail,0,0,15.0
2024-08-02,East,compocha,Common Pochard,0,0,15.0
2024-08-02,East,tufduc,Tufted Duck,0,0,15.0
2024-08-02,East,commer,Common Merganser,1,4,15.0
2024-08-02,West,norsho,Northern Shoveler,1,1,15.0
2024-02-26,East,gadwal1,Gadwall,0,0,15.1
2024-02-26,East,norsho,Northern Shoveler,0,0,15.1
2024-02-26,East,comeid,Common Eider,0,0,15.1
2024-02-26,East,commer,Common Merganser,0,0,15.1
2024-02-26,East,tufduc,Tufted Duck,1,35,15.1
2024-02-26,East,norpin,Northern Pintail,0,0,15.1
2024-02-26,East,eurwig,Eurasian Wigeon,0,0,15.1
2024-02-26,East,mallar3,Mallard,1,25,15.1
2024-02-26,East,compocha,Common Pochard,0,0,15.1
2024-02-26,West,comeid,Common Eider,0,0,15.1
2024-02-26,West,commer,Common Merganser,0,0,15.1
2024-02-26,West,tufduc,Tufted Duck,1,24,15.1
2024-02-26,West,compocha,Common Pochard,0,0,15.1
2024-02-26,West,norpin,Northern Pintail,1,2,15.1
2024-02-26,West,eurwig,Eurasian Wigeon,1,142,15.1
2024-02-26,West,gadwal1,Gadwall,0,0,15.1
2024-02-26,West,mallar3,Mallard,1,111,15.1
2024-02-26,West,norsho,Northern Shoveler,1,16,15.1
2024-09-22,West,gadwal1,Gadwall,0,0,15.2
2024-09-22,West,mallar3,Mallard,1,4,15.2
2024-05-11,East,norsho,Northern Shoveler,1,1,15.2
2024-05-11,East,comeid,Common Eider,0,0,15.2
2024-09-22,East,norsho,Northern Shoveler,1,2,15.2
2024-05-11,East,tufduc,Tufted Duck,0,0,15.2
2024-05-11,East,compocha,Common Pochard,0,0,15.2
2024-09-22,West,eurwig,Eurasian Wigeon,1,400,15.2
2024-05-11,East,norpin,Northern Pintail,0,0,15.2
2024-05-11,East,eurwig,Eurasian Wigeon,0,0,15.2
2024-05-11,East,commer,Common Merganser,0,0,15.2
2024-09-22,West,norpin,Northern Pintail,0,0,15.2
2024-09-22,West,norsho,Northern Shoveler,1,200,15.2
2024-09-22,West,tufduc,Tufted Duck,0,0,15.2
2024-09-22,West,commer,Common Merganser,0,0,15.2
2024-09-22,West,comeid,Common Eider,1,4,15.2
2024-09-22,East,mallar3,Mallard,1,9,15.2
2024-09-22,East,gadwal1,Gadwall,0,0,15.2
2024-09-22,East,eurwig,Eurasian Wigeon,1,9,15.2
2024-09-22,East,norpin,Northern Pintail,0,0,15.2
2024-09-22,East,compocha,Common Pochard,0,0,15.2
2024-09-22,East,tufduc,Tufted Duck,0,0,15.2
2024-09-22,East,commer,Common Merganser,0,0,15.2
2024-09-22,East,comeid,Common Eider,0,0,15.2
2024-05-11,East,gadwal1,Gadwall,0,0,15.2
2024-09-22,West,compocha,Common Pochard,0,0,15.2
2024-05-11,East,mallar3,Mallard,1,3,15.2
2024-05-11,West,compocha,Common Pochard,0,0,15.2
2024-05-11,West,comeid,Common Eider,1,2201,15.2
2024-05-11,West,norsho,Northern Shoveler,1,25,15.2
2024-10-06,West,mallar3,Mallard,1,20,15.2
2024-10-06,West,eurwig,Eurasian Wigeon,1,5,15.2
2024-10-06,West,norpin,Northern Pintail,1,2,15.2
2024-10-06,West,compocha,Common Pochard,0,0,15.2
2024-10-06,West,tufduc,Tufted Duck,1,10,15.2
2024-10-06,West,commer,Common Merganser,1,7,15.2
2024-10-06,West,comeid,Common Eider,1,8,15.2
2024-10-06,West,norsho,Northern Shoveler,1,40,15.2
2024-10-06,East,mallar3,Mallard,1,12,15.2
2024-10-06,East,gadwal1,Gadwall,0,0,15.2
2024-10-06,East,eurwig,Eurasian Wigeon,0,0,15.2
2024-10-06,West,gadwal1,Gadwall,0,0,15.2
2024-10-06,East,compocha,Common Pochard,0,0,15.2
2024-10-06,East,norpin,Northern Pintail,0,0,15.2
2024-05-11,West,commer,Common Merganser,0,0,15.2
2024-05-11,West,norpin,Northern Pintail,1,4,15.2
2024-05-11,West,eurwig,Eurasian Wigeon,1,6,15.2
2024-05-11,West,gadwal1,Gadwall,0,0,15.2
2024-05-11,West,tufduc,Tufted Duck,1,5,15.2
2024-10-06,East,norsho,Northern Shoveler,0,0,15.2
2024-10-06,East,comeid,Common Eider,0,0,15.2
2024-10-06,East,commer,Common Merganser,1,3,15.2
2024-10-06,East,tufduc,Tufted Duck,1,25,15.2
2024-05-11,West,mallar3,Mallard,1,1,15.2
2024-12-03,East,norsho,Northern Shoveler,0,0,15.3
2024-12-03,East,gadwal1,Gadwall,0,0,15.3
2024-12-03,East,comeid,Common Eider,0,0,15.3
2024-12-03,East,commer,Common Merganser,0,0,15.3
2024-12-03,East,tufduc,Tufted Duck,0,0,15.3
2024-12-03,East,compocha,Common Pochard,0,0,15.3
2024-12-03,East,norpin,Northern Pintail,0,0,15.3
2024-12-03,East,eurwig,Eurasian Wigeon,0,0,15.3
2024-12-03,East,mallar3,Mallard,0,0,15.3
2024-12-03,West,compocha,Common Pochard,0,0,15.3
2024-12-03,West,comeid,Common Eider,0,0,15.3
2024-12-03,West,commer,Common Merganser,0,0,15.3
2024-12-03,West,tufduc,Tufted Duck,1,5,15.3
2024-12-03,West,norpin,Northern Pintail,0,0,15.3
2024-12-03,West,eurwig,Eurasian Wigeon,1,20,15.3
2024-12-03,West,gadwal1,Gadwall,0,0,15.3
2024-12-03,West,mallar3,Mallard,1,20,15.3
2024-12-03,West,norsho,Northern Shoveler,0,0,15.3
2024-08-31,East,norpin,Northern Pintail,0,0,15.4
2024-08-31,East,eurwig,Eurasian Wigeon,0,0,15.4
2024-08-31,East,compocha,Common Pochard,0,0,15.4
2024-08-31,East,gadwal1,Gadwall,0,0,15.4
2024-08-31,East,commer,Common Merganser,0,0,15.4
2024-08-31,East,comeid,Common Eider,0,0,15.4
2024-08-31,East,tufduc,Tufted Duck,0,0,15.4
2024-08-31,East,mallar3,Mallard,0,0,15.4
2024-08-31,East,norsho,Northern Shoveler,0,0,15.4
2024-08-31,West,comeid,Common Eider,0,0,15.4
2024-08-31,West,mallar3,Mallard,1,1,15.4
2024-08-31,West,gadwal1,Gadwall,0,0,15.4
2024-08-31,West,eurwig,Eurasian Wigeon,1,1,15.4
2024-08-31,West,norsho,Northern Shoveler,0,0,15.4
2024-08-31,West,compocha,Common Pochard,0,0,15.4
2024-08-31,West,tufduc,Tufted Duck,0,0,15.4
2024-08-31,West,commer,Common Merganser,0,0,15.4
2024-08-31,West,norpin,Northern Pintail,1,6,15.4
2024-03-04,West,norsho,Northern Shoveler,1,13,33.2
2024-03-04,West,eurwig,Eurasian Wigeon,1,112,33.2
2024-03-04,West,norpin,Northern Pintail,1,3,33.2
2024-03-04,West,compocha,Common Pochard,0,0,33.2
2024-03-04,West,tufduc,Tufted Duck,1,10,33.2
2024-03-04,West,commer,Common Merganser,0,0,33.2
2024-03-04,West,comeid,Common Eider,1,3,33.2
2024-03-04,East,mallar3,Mallard,0,0,33.2
2024-03-04,East,compocha,Common Pochard,0,0,33.2
2024-03-04,East,eurwig,Eurasian Wigeon,0,0,33.2
2024-03-04,East,norpin,Northern Pintail,0,0,33.2
2024-03-04,West,gadwal1,Gadwall,0,0,33.2
2024-03-04,East,tufduc,Tufted Duck,0,0,33.2
2024-03-04,East,commer,Common Merganser,0,0,33.2
2024-03-04,East,comeid,Common Eider,0,0,33.2
2024-03-04,East,norsho,Northern Shoveler,0,0,33.2
2024-03-04,East,gadwal1,Gadwall,0,0,33.2
2024-03-04,West,mallar3,Mallard,1,138,33.2
2024-07-06,East,norsho,Northern Shoveler,0,0,33.2
2024-07-06,East,comeid,Common Eider,0,0,33.2
2024-07-06,West,mallar3,Mallard,0,0,33.2
2024-07-06,West,gadwal1,Gadwall,0,0,33.2
2024-07-06,West,eurwig,Eurasian Wigeon,0,0,33.2
2024-07-06,West,norpin,Northern Pintail,0,0,33.2
2024-07-06,West,tufduc,Tufted Duck,0,0,33.2
2024-07-06,West,commer,Common Merganser,0,0,33.2
2024-07-06,West,comeid,Common Eider,0,0,33.2
2024-07-06,West,compocha,Common Pochard,0,0,33.2
2024-07-06,East,mallar3,Mallard,0,0,33.2
2024-07-06,East,gadwal1,Gadwall,0,0,33.2
2024-07-06,East,eurwig,Eurasian Wigeon,0,0,33.2
2024-07-06,East,norpin,Northern Pintail,0,0,33.2
2024-07-06,East,compocha,Common Pochard,0,0,33.2
2024-07-06,East,tufduc,Tufted Duck,0,0,33.2
2024-07-06,East,commer,Common Merganser,0,0,33.2
2024-07-06,West,norsho,Northern Shoveler,0,0,33.2
2024-03-28,East,gadwal1,Gadwall,0,0,33.3
2024-03-28,East,comeid,Common Eider,0,0,33.3
2024-03-28,East,commer,Common Merganser,0,0,33.3
2024-03-28,East,tufduc,Tufted Duck,0,0,33.3
2024-03-28,East,compocha,Common Pochard,0,0,33.3
2024-03-28,East,norpin,Northern Pintail,0,0,33.3
2024-03-28,East,eurwig,Eurasian Wigeon,0,0,33.3
2024-03-28,East,mallar3,Mallard,0,0,33.3
2024-03-28,East,norsho,Northern Shoveler,0,0,33.3
2024-03-28,West,comeid,Common Eider,0,0,33.3
2024-03-28,West,mallar3,Mallard,1,1,33.3
2024-03-28,West,gadwal1,Gadwall,0,0,33.3
2024-03-28,West,eurwig,Eurasian Wigeon,1,1,33.3
2024-03-28,West,norsho,Northern Shoveler,1,2,33.3
2024-03-28,West,compocha,Common Pochard,0,0,33.3
2024-03-28,West,tufduc,Tufted Duck,1,1,33.3
2024-03-28,West,commer,Common Merganser,0,0,33.3
2024-03-28,West,norpin,Northern Pintail,1,6,33.3
2024-08-09,East,norsho,Northern Shoveler,0,0,33.4
2024-08-09,East,comeid,Common Eider,0,0,33.4
2024-08-09,East,commer,Common Merganser,0,0,33.4
2024-08-09,East,tufduc,Tufted Duck,0,0,33.4
2024-08-09,East,compocha,Common Pochard,0,0,33.4
2024-08-09,East,norpin,Northern Pintail,0,0,33.4
2024-08-09,East,gadwal1,Gadwall,0,0,33.4
2024-08-09,East,mallar3,Mallard,0,0,33.4
2024-08-09,East,eurwig,Eurasian Wigeon,0,0,33.4
2024-08-09,West,comeid,Common Eider,1,2,33.4
2024-08-09,West,mallar3,Mallard,1,1,33.4
2024-08-09,West,gadwal1,Gadwall,0,0,33.4
2024-08-09,West,eurwig,Eurasian Wigeon,1,1,33.4
2024-08-09,West,norsho,Northern Shoveler,1,1,33.4
2024-08-09,West,compocha,Common Pochard,0,0,33.4
2024-08-09,West,tufduc,Tufted Duck,1,1,33.4
2024-08-09,West,commer,Common Merganser,0,0,33.4
2024-08-09,West,norpin,Northern Pintail,1,1,33.4
2024-04-10,East,mallar3,Mallard,1,3,33.5
2024-04-10,East,comeid,Common Eider,0,0,33.5
2024-04-10,East,commer,Common Merganser,0,0,33.5
2024-04-10,East,tufduc,Tufted Duck,0,0,33.5
2024-04-10,East,compocha,Common Pochard,0,0,33.5
2024-04-10,East,norpin,Northern Pintail,0,0,33.5
2024-04-10,East,eurwig,Eurasian Wigeon,0,0,33.5
2024-04-10,East,gadwal1,Gadwall,0,0,33.5
2024-04-10,East,norsho,Northern Shoveler,0,0,33.5
2024-04-10,West,norsho,Northern Shoveler,0,0,33.5
2024-04-10,West,commer,Common Merganser,0,0,33.5
2024-04-10,West,tufduc,Tufted Duck,0,0,33.5
2024-04-10,West,compocha,Common Pochard,0,0,33.5
2024-04-10,West,norpin,Northern Pintail,0,0,33.5
2024-04-10,West,eurwig,Eurasian Wigeon,0,0,33.5
2024-04-10,West,gadwal1,Gadwall,0,0,33.5
2024-04-10,West,mallar3,Mallard,0,0,33.5
2024-04-10,West,comeid,Common Eider,0,0,33.5
2024-12-20,West,norpin,Northern Pintail,0,0,33.6
2024-12-20,West,eurwig,Eurasian Wigeon,0,0,33.6
2024-12-20,West,gadwal1,Gadwall,0,0,33.6
2024-12-20,West,mallar3,Mallard,0,0,33.6
2024-02-21,East,compocha,Common Pochard,0,0,33.6
2024-02-21,East,commer,Common Merganser,0,0,33.6
2024-02-21,East,tufduc,Tufted Duck,0,0,33.6
2024-12-20,West,compocha,Common Pochard,0,0,33.6
2024-02-21,East,norpin,Northern Pintail,0,0,33.6
2024-02-21,East,eurwig,Eurasian Wigeon,0,0,33.6
2024-02-21,East,comeid,Common Eider,0,0,33.6
2024-12-20,West,tufduc,Tufted Duck,0,0,33.6
2024-12-20,East,mallar3,Mallard,0,0,33.6
2024-12-20,West,comeid,Common Eider,0,0,33.6
2024-12-20,West,norsho,Northern Shoveler,0,0,33.6
2024-12-20,East,gadwal1,Gadwall,0,0,33.6
2024-12-20,East,eurwig,Eurasian Wigeon,0,0,33.6
2024-12-20,East,norpin,Northern Pintail,0,0,33.6
2024-12-20,East,compocha,Common Pochard,0,0,33.6
2024-12-20,East,tufduc,Tufted Duck,0,0,33.6
2024-12-20,East,commer,Common Merganser,0,0,33.6
2024-12-20,East,comeid,Common Eider,0,0,33.6
2024-12-20,East,norsho,Northern Shoveler,0,0,33.6
2024-02-21,East,gadwal1,Gadwall,0,0,33.6
2024-12-20,West,commer,Common Merganser,0,0,33.6
2024-02-21,East,mallar3,Mallard,0,0,33.6
2024-02-21,East,norsho,Northern Shoveler,0,0,33.6
2024-02-21,West,comeid,Common Eider,0,0,33.6
2024-09-27,West,mallar3,Mallard,0,0,33.6
2024-09-27,West,gadwal1,Gadwall,0,0,33.6
2024-09-27,West,eurwig,Eurasian Wigeon,0,0,33.6
2024-09-27,West,norpin,Northern Pintail,0,0,33.6
2024-09-27,West,compocha,Common Pochard,0,0,33.6
2024-09-27,West,tufduc,Tufted Duck,0,0,33.6
2024-09-27,West,commer,Common Merganser,0,0,33.6
2024-09-27,West,comeid,Common Eider,0,0,33.6
2024-09-27,West,norsho,Northern Shoveler,0,0,33.6
2024-09-27,East,mallar3,Mallard,1,52,33.6
2024-09-27,East,gadwal1,Gadwall,0,0,33.6
2024-09-27,East,eurwig,Eurasian Wigeon,1,360,33.6
2024-09-27,East,norpin,Northern Pintail,0,0,33.6
2024-02-21,West,norsho,Northern Shoveler,0,0,33.6
2024-09-27,East,tufduc,Tufted Duck,1,2,33.6
2024-09-27,East,compocha,Common Pochard,0,0,33.6
2024-02-21,West,commer,Common Merganser,0,0,33.6
2024-02-21,West,compocha,Common Pochard,0,0,33.6
2024-02-21,West,norpin,Northern Pintail,0,0,33.6
2024-02-21,West,eurwig,Eurasian Wigeon,1,1,33.6
2024-02-21,West,tufduc,Tufted Duck,1,21,33.6
2024-02-21,West,mallar3,Mallard,1,19,33.6
2024-09-27,East,norsho,Northern Shoveler,1,6,33.6
2024-09-27,East,comeid,Common Eider,0,0,33.6
2024-09-27,East,commer,Common Merganser,1,3,33.6
2024-02-21,West,gadwal1,Gadwall,0,0,33.6
2024-05-01,East,gadwal1,Gadwall,0,0,33.7
2024-05-01,West,norpin,Northern Pintail,0,0,33.7
2024-05-01,East,mallar3,Mallard,0,0,33.7
2024-05-01,West,norsho,Northern Shoveler,1,1,33.7
2024-05-01,West,comeid,Common Eider,1,8,33.7
2024-05-01,West,commer,Common Merganser,0,0,33.7
2024-05-01,West,tufduc,Tufted Duck,1,2,33.7
2024-05-01,West,compocha,Common Pochard,0,0,33.7
2024-05-01,West,eurwig,Eurasian Wigeon,1,1,33.7
2024-09-05,East,commer,Common Merganser,0,0,33.7
2024-05-01,West,mallar3,Mallard,1,2,33.7
2024-09-05,East,norsho,Northern Shoveler,0,0,33.7
2024-09-05,East,comeid,Common Eider,0,0,33.7
2024-05-01,East,eurwig,Eurasian Wigeon,0,0,33.7
2024-09-05,East,tufduc,Tufted Duck,0,0,33.7
2024-09-05,East,compocha,Common Pochard,0,0,33.7
2024-09-05,East,norpin,Northern Pintail,0,0,33.7
2024-09-05,East,eurwig,Eurasian Wigeon,0,0,33.7
2024-09-05,East,gadwal1,Gadwall,0,0,33.7
2024-05-01,West,gadwal1,Gadwall,0,0,33.7
2024-05-01,East,norpin,Northern Pintail,0,0,33.7
2024-12-31,West,mallar3,Mallard,1,10,33.7
2024-05-01,East,tufduc,Tufted Duck,0,0,33.7
2024-12-31,East,norsho,Northern Shoveler,0,0,33.7
2024-12-31,East,comeid,Common Eider,0,0,33.7
2024-12-31,East,commer,Common Merganser,1,9,33.7
2024-12-31,East,tufduc,Tufted Duck,1,250,33.7
2024-12-31,East,compocha,Common Pochard,0,0,33.7
2024-12-31,East,norpin,Northern Pintail,0,0,33.7
2024-12-31,East,eurwig,Eurasian Wigeon,0,0,33.7
2024-12-31,East,gadwal1,Gadwall,0,0,33.7
2024-12-31,East,mallar3,Mallard,1,45,33.7
2024-05-01,East,compocha,Common Pochard,0,0,33.7
2024-09-05,East,mallar3,Mallard,0,0,33.7
2024-12-31,West,commer,Common Merganser,0,0,33.7
2024-12-31,West,tufduc,Tufted Duck,0,0,33.7
2024-12-31,West,compocha,Common Pochard,0,0,33.7
2024-12-31,West,norpin,Northern Pintail,1,45,33.7
2024-12-31,West,eurwig,Eurasian Wigeon,1,1000,33.7
2024-12-31,West,gadwal1,Gadwall,0,0,33.7
2024-05-01,East,norsho,Northern Shoveler,0,0,33.7
2024-05-01,East,comeid,Common Eider,0,0,33.7
2024-05-01,East,commer,Common Merganser,0,0,33.7
2024-12-31,West,comeid,Common Eider,1,3,33.7
2024-12-31,West,norsho,Northern Shoveler,1,60,33.7
2024-09-05,West,norsho,Northern Shoveler,0,0,33.7
2024-09-05,West,commer,Common Merganser,0,0,33.7
2024-01-19,West,mallar3,Mallard,0,0,33.7
2024-02-09,East,norsho,Northern Shoveler,0,0,33.7
2024-02-09,East,comeid,Common Eider,0,0,33.7
2024-02-09,East,commer,Common Merganser,0,0,33.7
2024-02-09,East,tufduc,Tufted Duck,1,6,33.7
2024-02-09,East,compocha,Common Pochard,0,0,33.7
2024-02-09,East,norpin,Northern Pintail,0,0,33.7
2024-02-09,East,eurwig,Eurasian Wigeon,0,0,33.7
2024-02-09,East,gadwal1,Gadwall,0,0,33.7
2024-02-09,East,mallar3,Mallard,1,20,33.7
2024-09-05,West,comeid,Common Eider,0,0,33.7
2024-02-09,West,comeid,Common Eider,0,0,33.7
2024-02-09,West,commer,Common Merganser,0,0,33.7
2024-02-09,West,tufduc,Tufted Duck,0,0,33.7
2024-02-09,West,compocha,Common Pochard,0,0,33.7
2024-02-09,West,norpin,Northern Pintail,0,0,33.7
2024-02-09,West,eurwig,Eurasian Wigeon,1,182,33.7
2024-02-09,West,gadwal1,Gadwall,0,0,33.7
2024-02-09,West,mallar3,Mallard,1,22,33.7
2024-01-19,West,gadwal1,Gadwall,0,0,33.7
2024-01-19,West,eurwig,Eurasian Wigeon,0,0,33.7
2024-02-09,West,norsho,Northern Shoveler,0,0,33.7
2024-01-19,West,compocha,Common Pochard,0,0,33.7
2024-01-19,West,norpin,Northern Pintail,0,0,33.7
2024-09-05,West,tufduc,Tufted Duck,0,0,33.7
2024-09-05,West,compocha,Common Pochard,0,0,33.7
2024-09-05,West,norpin,Northern Pintail,1,1,33.7
2024-09-05,West,eurwig,Eurasian Wigeon,1,1,33.7
2024-09-05,West,gadwal1,Gadwall,0,0,33.7
2024-01-19,East,norsho,Northern Shoveler,0,0,33.7
2024-01-19,East,comeid,Common Eider,0,0,33.7
2024-01-19,East,commer,Common Merganser,0,0,33.7
2024-09-05,West,mallar3,Mallard,1,1,33.7
2024-01-19,East,compocha,Common Pochard,0,0,33.7
2024-01-19,East,norpin,Northern Pintail,0,0,33.7
2024-01-19,East,eurwig,Eurasian Wigeon,0,0,33.7
2024-01-19,East,gadwal1,Gadwall,0,0,33.7
2024-01-19,East,mallar3,Mallard,0,0,33.7
2024-01-19,West,norsho,Northern Shoveler,0,0,33.7
2024-01-19,West,comeid,Common Eider,0,0,33.7
2024-01-19,West,commer,Common Merganser,0,0,33.7
2024-01-19,East,tufduc,Tufted Duck,0,0,33.7
2024-01-19,West,tufduc,Tufted Duck,0,0,33.7
2024-01-06,East,eurwig,Eurasian Wigeon,0,0,33.9
2024-01-06,East,norpin,Northern Pintail,0,0,33.9
2024-01-06,East,compocha,Common Pochard,0,0,33.9
2024-01-06,East,norsho,Northern Shoveler,0,0,33.9
2024-01-06,East,commer,Common Merganser,1,4,33.9
2024-01-06,East,comeid,Common Eider,0,0,33.9
2024-01-06,East,gadwal1,Gadwall,0,0,33.9
2024-01-06,East,tufduc,Tufted Duck,1,400,33.9
2024-01-06,East,mallar3,Mallard,0,0,33.9
2024-01-06,West,eurwig,Eurasian Wigeon,1,1,33.9
2024-01-06,West,comeid,Common Eider,0,0,33.9
2024-01-06,West,commer,Common Merganser,0,0,33.9
2024-01-06,West,tufduc,Tufted Duck,0,0,33.9
2024-01-06,West,compocha,Common Pochard,0,0,33.9
2024-01-06,West,norpin,Northern Pintail,0,0,33.9
2024-01-06,West,gadwal1,Gadwall,0,0,33.9
2024-01-06,West,mallar3,Mallard,1,1,33.9
2024-01-06,West,norsho,Northern Shoveler,0,0,33.9
2024-02-07,East,gadwal1,Gadwall,0,0,34.0
2024-02-07,East,norsho,Northern Shoveler,0,0,34.0
2024-02-07,East,comeid,Common Eider,0,0,34.0
2024-02-07,East,commer,Common Merganser,0,0,34.0
2024-02-07,East,tufduc,Tufted Duck,0,0,34.0
2024-02-07,East,norpin,Northern Pintail,0,0,34.0
2024-02-07,East,eurwig,Eurasian Wigeon,0,0,34.0
2024-02-07,East,mallar3,Mallard,0,0,34.0
2024-02-07,East,compocha,Common Pochard,0,0,34.0
2024-02-07,West,comeid,Common Eider,1,10,34.0
2024-02-07,West,gadwal1,Gadwall,0,0,34.0
2024-02-07,West,eurwig,Eurasian Wigeon,1,3,34.0
2024-02-07,West,norpin,Northern Pintail,1,2,34.0
2024-02-07,West,mallar3,Mallard,1,74,34.0
2024-02-07,West,compocha,Common Pochard,0,0,34.0
2024-02-07,West,tufduc,Tufted Duck,1,11,34.0
2024-02-07,West,commer,Common Merganser,0,0,34.0
2024-02-07,West,norsho,Northern Shoveler,1,7,34.0
2024-04-13,East,gadwal1,Gadwall,0,0,34.4
2024-04-13,East,norsho,Northern Shoveler,1,42,34.4
2024-04-13,East,comeid,Common Eider,1,6,34.4
2024-04-13,East,commer,Common Merganser,1,4,34.4
2024-04-13,East,tufduc,Tufted Duck,1,2,34.4
2024-04-13,East,compocha,Common Pochard,0,0,34.4
2024-04-13,East,norpin,Northern Pintail,1,37,34.4
2024-04-13,East,eurwig,Eurasian Wigeon,1,15,34.4
2024-04-13,East,mallar3,Mallard,1,2,34.4
2024-04-13,West,norsho,Northern Shoveler,0,0,34.4
2024-04-13,West,comeid,Common Eider,0,0,34.4
2024-04-13,West,commer,Common Merganser,0,0,34.4
2024-04-13,West,tufduc,Tufted Duck,0,0,34.4
2024-04-13,West,compocha,Common Pochard,0,0,34.4
2024-04-13,West,norpin,Northern Pintail,1,44,34.4
2024-04-13,West,eurwig,Eurasian Wigeon,0,0,34.4
2024-04-13,West,gadwal1,Gadwall,0,0,34.4
2024-04-13,West,mallar3,Mallard,0,0,34.4
2024-06-22,East,comeid,Common Eider,1,1,34.5
2024-06-22,East,commer,Common Merganser,1,1,34.5
2024-06-22,East,tufduc,Tufted Duck,1,20,34.5
2024-06-22,East,compocha,Common Pochard,0,0,34.5
2024-06-22,East,norpin,Northern Pintail,0,0,34.5
2024-06-22,East,eurwig,Eurasian Wigeon,0,0,34.5
2024-06-22,East,gadwal1,Gadwall,0,0,34.5
2024-06-22,East,mallar3,Mallard,1,5,34.5
2024-06-22,East,norsho,Northern Shoveler,0,0,34.5
2024-06-22,West,comeid,Common Eider,1,2,34.5
2024-06-22,West,mallar3,Mallard,1,6,34.5
2024-06-22,West,gadwal1,Gadwall,0,0,34.5
2024-06-22,West,eurwig,Eurasian Wigeon,0,0,34.5
2024-06-22,West,norsho,Northern Shoveler,1,8,34.5
2024-06-22,West,compocha,Common Pochard,0,0,34.5
2024-06-22,West,tufduc,Tufted Duck,1,8,34.5
2024-06-22,West,commer,Common Merganser,0,0,34.5
2024-06-22,West,norpin,Northern Pintail,0,0,34.5
2024-07-04,East,gadwal1,Gadwall,0,0,34.7
2024-07-04,East,comeid,Common Eider,0,0,34.7
2024-07-04,East,commer,Common Merganser,1,12,34.7
2024-07-04,East,tufduc,Tufted Duck,0,0,34.7
2024-07-04,East,compocha,Common Pochard,0,0,34.7
2024-07-04,East,norpin,Northern Pintail,0,0,34.7
2024-07-04,East,eurwig,Eurasian Wigeon,0,0,34.7
2024-07-04,East,mallar3,Mallard,0,0,34.7
2024-07-04,East,norsho,Northern Shoveler,0,0,34.7
2024-07-04,West,comeid,Common Eider,1,16,34.7
2024-07-04,West,commer,Common Merganser,0,0,34.7
2024-07-04,West,tufduc,Tufted Duck,0,0,34.7
2024-07-04,West,compocha,Common Pochard,0,0,34.7
2024-07-04,West,norpin,Northern Pintail,0,0,34.7
2024-07-04,West,eurwig,Eurasian Wigeon,0,0,34.7
2024-07-04,West,gadwal1,Gadwall,0,0,34.7
2024-07-04,West,mallar3,Mallard,1,20,34.7
2024-07-04,West,norsho,Northern Shoveler,1,3,34.7
2024-11-25,West,eurwig,Eurasian Wigeon,0,0,34.9
2024-11-25,West,gadwal1,Gadwall,0,0,34.9
2024-11-25,West,mallar3,Mallard,0,0,34.9
2024-01-05,East,norsho,Northern Shoveler,0,0,34.9
2024-01-05,East,compocha,Common Pochard,0,0,34.9
2024-01-05,East,commer,Common Merganser,0,0,34.9
2024-01-05,East,tufduc,Tufted Duck,0,0,34.9
2024-11-25,West,norpin,Northern Pintail,0,0,34.9
2024-01-05,East,norpin,Northern Pintail,0,0,34.9
2024-01-05,East,eurwig,Eurasian Wigeon,0,0,34.9
2024-01-05,East,comeid,Common Eider,0,0,34.9
2024-11-25,West,compocha,Common Pochard,0,0,34.9
2024-11-25,East,mallar3,Mallard,0,0,34.9
2024-11-25,West,commer,Common Merganser,0,0,34.9
2024-11-25,West,comeid,Common Eider,0,0,34.9
2024-11-25,West,norsho,Northern Shoveler,0,0,34.9
2024-11-25,East,gadwal1,Gadwall,0,0,34.9
2024-11-25,East,eurwig,Eurasian Wigeon,0,0,34.9
2024-11-25,East,norpin,Northern Pintail,0,0,34.9
2024-11-25,East,compocha,Common Pochard,0,0,34.9
2024-11-25,East,tufduc,Tufted Duck,0,0,34.9
2024-11-25,East,commer,Common Merganser,0,0,34.9
2024-11-25,East,comeid,Common Eider,0,0,34.9
2024-11-25,East,norsho,Northern Shoveler,0,0,34.9
2024-01-05,East,gadwal1,Gadwall,0,0,34.9
2024-11-25,West,tufduc,Tufted Duck,0,0,34.9
2024-01-05,East,mallar3,Mallard,0,0,34.9
2024-09-26,East,compocha,Common Pochard,0,0,34.9
2024-01-05,West,comeid,Common Eider,0,0,34.9
2024-01-05,West,norsho,Northern Shoveler,0,0,34.9
2024-09-26,West,mallar3,Mallard,1,13,34.9
2024-09-26,West,gadwal1,Gadwall,0,0,34.9
2024-09-26,West,eurwig,Eurasian Wigeon,0,0,34.9
2024-09-26,West,norpin,Northern Pintail,0,0,34.9
2024-09-26,West,compocha,Common Pochard,0,0,34.9
2024-09-26,West,tufduc,Tufted Duck,0,0,34.9
2024-09-26,West,commer,Common Merganser,0,0,34.9
2024-09-26,West,comeid,Common Eider,0,0,34.9
2024-09-26,East,mallar3,Mallard,1,26,34.9
2024-09-26,East,gadwal1,Gadwall,0,0,34.9
2024-09-26,East,eurwig,Eurasian Wigeon,1,15,34.9
2024-09-26,West,norsho,Northern Shoveler,0,0,34.9
2024-01-05,West,compocha,Common Pochard,0,0,34.9
2024-09-26,East,tufduc,Tufted Duck,0,0,34.9
